system,query_id,rank,doc_id,score
lexical_tf_idf,6,4,crossref_10.1007_978-3-540-85610-8_20,0.29161709547042847
lexical_tf_idf,6,5,crossref_10.1097_00000542-196101000-00059,0.27848953008651733
lexical_tf_idf,6,6,crossref_10.1111_j.1365-2044.1950.tb13692.x,0.24945661425590515
lexical_tf_idf,6,7,crossref_10.1016_b978-0-12-801768-5.00001-0,0.23299424350261688
lexical_tf_idf,6,8,arxiv_2605.18204v1,0.2238702028989792
lexical_tf_idf,6,9,f006b180-b023-40c5-a367-ea0b7174982a,0.2213316112756729
lexical_tf_idf,6,10,arxiv_2605.02767v1,0.21711532771587372
lexical_tf_idf,7,1,arxiv_2006.01818v1,0.324966698884964
lexical_tf_idf,7,2,pubmed_33230327,0.17254206538200378
lexical_tf_idf,7,3,pubmed_37918345,0.15830065310001373
lexical_tf_idf,7,4,pubmed_41259690,0.15736541152000427
lexical_tf_idf,7,5,arxiv_2601.07120v1,0.15573622286319733
lexical_tf_idf,7,6,pubmed_36065473,0.1509137749671936
lexical_tf_idf,7,7,pubmed_37382093,0.1494707465171814
lexical_tf_idf,7,8,pubmed_35904265,0.1494707465171814
lexical_tf_idf,7,9,pubmed_34519550,0.1494707465171814
lexical_tf_idf,7,10,pubmed_35615852,0.1494707465171814
lexical_tf_idf,8,1,3af290a5-4f27-41eb-b24a-989ab75f6787,0.2670515179634094
lexical_tf_idf,8,2,pubmed_31900451,0.24774311482906342
lexical_tf_idf,8,3,crossref_10.1090_conm_146_01242,0.23958586156368256
lexical_tf_idf,8,4,arxiv_2605.00800v1,0.2343894988298416
lexical_tf_idf,8,5,crossref_10.1001_jama.1899.92450750019001g,0.23123891651630402
lexical_tf_idf,8,6,d17b63b5-9458-45e3-91f9-81fb4219406c,0.22539395093917847
lexical_tf_idf,8,7,arxiv_2605.22816v1,0.1834253966808319
lexical_tf_idf,8,8,arxiv_2605.22767v1,0.1732170432806015
lexical_tf_idf,8,9,pubmed_36949122,0.1724194586277008
lexical_tf_idf,8,10,arxiv_2605.00789v1,0.17099280655384064
lexical_tf_idf,9,1,crossref_10.1007_978-981-13-0926-7_7,0.2457827776670456
lexical_tf_idf,9,2,crossref_10.1007_bfb0071001,0.2457827776670456
lexical_tf_idf,9,3,crossref_10.1007_978-1-4612-6396-8_1,0.2457827776670456
lexical_tf_idf,9,4,crossref_10.1007_978-3-031-13213-1_3,0.2457827776670456
lexical_tf_idf,9,5,pubmed_33858591,0.21583406627178192
lexical_tf_idf,9,6,crossref_10.11834_jig.230812,0.20966938138008118
lexical_tf_idf,9,7,arxiv_2605.12208v1,0.19899043440818787
lexical_tf_idf,9,8,pubmed_27499542,0.18661311268806458
lexical_tf_idf,9,9,arxiv_2006.04697v1,0.18470782041549683
lexical_tf_idf,9,10,pubmed_9077560,0.17896389961242676
lexical_tf_idf,10,1,094832cb-e8c6-4b55-8a6b-9ccca4270b7d,0.308912992477417
lexical_tf_idf,10,2,pubmed_39831541,0.2973739206790924
lexical_tf_idf,10,3,crossref_10.1007_978-3-319-73150-6_11,0.28004202246665955
lexical_tf_idf,10,4,677c798b-64ca-488d-ac0d-b2a67dfcfde2,0.1924300342798233
lexical_tf_idf,10,5,fab6680d-2436-428a-9979-c67e1319c78f,0.18005654215812683
lexical_tf_idf,10,6,arxiv_2605.23861v1,0.1735920011997223
lexical_tf_idf,10,7,f89dc76b-a0fe-4d6c-8889-7106dae2b23f,0.17331282794475555
lexical_tf_idf,10,8,crossref_10.1007_978-981-13-2303-4_2,0.17246130108833313
lexical_tf_idf,10,9,pubmed_39510921,0.16113720834255219
lexical_tf_idf,10,10,pubmed_28957457,0.15269997715950012
lexical_tf_idf,11,1,crossref_10.1007_bf00342238,0.31192100048065186
lexical_tf_idf,11,2,arxiv_2012.13004v1,0.27092647552490234
lexical_tf_idf,11,3,pubmed_26426283,0.2642315626144409
lexical_tf_idf,11,4,biorxiv_10.64898_2026.01.16.700011,0.2594520151615143
lexical_tf_idf,11,5,pubmed_41026600,0.2555055618286133
lexical_tf_idf,11,6,crossref_10.1007_s11042-021-11345-6,0.2528451681137085
lexical_tf_idf,11,7,pubmed_31570382,0.24996435642242432
lexical_tf_idf,11,8,pubmed_31465707,0.24061943590641022
lexical_tf_idf,11,9,crossref_10.1136_bmj.2.5160.1178,0.23848740756511688
lexical_tf_idf,11,10,pubmed_32767836,0.23083575069904327
lexical_tf_idf,12,1,crossref_10.1007_978-3-642-11274-4_3126,0.34736084938049316
lexical_tf_idf,12,2,arxiv_2601.10877v1,0.3366941511631012
lexical_tf_idf,12,3,arxiv_2604.28176v1,0.31362205743789673
lexical_tf_idf,12,4,pubmed_33298517,0.2896285355091095
lexical_tf_idf,12,5,pubmed_37256966,0.2723819315433502
lexical_tf_idf,12,6,arxiv_1905.03421v3,0.25705480575561523
lexical_tf_idf,12,7,arxiv_1906.01119v1,0.24224618077278137
lexical_tf_idf,12,8,arxiv_2008.01825v2,0.2241954803466797
lexical_tf_idf,12,9,arxiv_2605.04443v1,0.20781488716602325
lexical_tf_idf,12,10,crossref_10.1007_978-3-030-35249-3_9,0.19644612073898315
lexical_tf_idf,13,1,pubmed_31492406,0.23282544314861298
lexical_tf_idf,13,2,crossref_10.1016_s0140-6736(54)91522-6,0.23048995435237885
lexical_tf_idf,13,3,crossref_10.1016_s0140-6736(53)91065-4,0.23048995435237885
lexical_tf_idf,13,4,crossref_10.1016_s0140-6736(53)91025-3,0.23048995435237885
lexical_tf_idf,13,5,arxiv_2605.06647v1,0.16220013797283173
lexical_tf_idf,13,6,arxiv_2605.03971v1,0.159042090177536
lexical_tf_idf,13,7,arxiv_2601.11199v1,0.15588995814323425
lexical_tf_idf,13,8,arxiv_2601.11024v1,0.15201258659362793
lexical_tf_idf,13,9,arxiv_2605.18163v1,0.1427404284477234
lexical_tf_idf,13,10,arxiv_2601.11020v1,0.14257650077342987
lexical_tf_idf,14,1,pubmed_14314577,0.29393142461776733
lexical_tf_idf,14,2,45a70518-17cd-4284-8e54-0840b7d6d836,0.2068011313676834
lexical_tf_idf,14,3,crossref_10.1007_978-3-662-44185-5_101078,0.2031770795583725
lexical_tf_idf,14,4,pubmed_32124513,0.19143056869506836
lexical_tf_idf,14,5,arxiv_2006.04696v1,0.17299020290374756
lexical_tf_idf,14,6,54961904-1994-451a-9bcb-4e4c3d2cd667,0.1713537871837616
lexical_tf_idf,14,7,arxiv_2605.15172v1,0.16994328796863556
lexical_tf_idf,14,8,5532e617-e737-414f-b8e9-bd47d9afe969,0.16178202629089355
lexical_tf_idf,14,9,arxiv_2604.21123v1,0.14054563641548157
lexical_tf_idf,14,10,crossref_10.1080_00927870903386460,0.13872990012168884
lexical_tf_idf,15,1,pubmed_31593869,0.3347538411617279
lexical_tf_idf,15,2,b60fccb8-462e-444b-9ccb-6061423f5a74,0.2958388924598694
lexical_tf_idf,15,3,crossref_10.1109_icassp48485.2024.10447516,0.2816784977912903
lexical_tf_idf,15,4,arxiv_2601.11219v1,0.274399995803833
lexical_tf_idf,15,5,70cf5b73-14e6-4959-85ab-51b450463fbf,0.26579198241233826
lexical_tf_idf,15,6,cde04f2c-eb1b-4436-aac0-f177aca9e036,0.25508809089660645
lexical_tf_idf,15,7,arxiv_2605.18656v1,0.2378719300031662
lexical_tf_idf,15,8,pubmed_30759195,0.23354002833366394
lexical_tf_idf,15,9,arxiv_2601.11134v1,0.22967113554477692
lexical_tf_idf,15,10,crossref_10.1103_physrevlett.80.5695,0.22159624099731445
lexical_tf_idf,16,1,pubmed_32782340,0.2946447730064392
lexical_tf_idf,16,2,pubmed_28829266,0.2896873354911804
lexical_tf_idf,16,3,arxiv_2605.10275v1,0.28652387857437134
lexical_tf_idf,16,4,pubmed_38750723,0.24833106994628906
lexical_tf_idf,16,5,pubmed_39903458,0.24203211069107056
lexical_tf_idf,16,6,arxiv_2604.22617v1,0.2256697714328766
lexical_tf_idf,16,7,pubmed_7889378,0.22025996446609497
lexical_tf_idf,16,8,pubmed_4099599,0.21345213055610657
lexical_tf_idf,16,9,5b12c712-48f0-495c-8e07-c94ddaa46dc0,0.21258437633514404
lexical_tf_idf,16,10,crossref_10.1007_3-540-29064-8_19,0.20570464432239532
lexical_tf_idf,17,1,ed3cfbbe-e22b-4b27-b05a-3cd8fa4254c3,0.23778469860553741
lexical_tf_idf,17,2,pubmed_17083923,0.20209093391895294
lexical_tf_idf,17,3,crossref_10.1086_300205,0.18937720358371735
lexical_tf_idf,17,4,pubmed_40153958,0.16669423878192902
lexical_tf_idf,17,5,pubmed_1103069,0.16157934069633484
lexical_tf_idf,17,6,crossref_10.1016_j.cag.2023.07.001,0.15345433354377747
lexical_tf_idf,17,7,pubmed_38747952,0.15217351913452148
lexical_tf_idf,17,8,pubmed_40582796,0.1464516967535019
lexical_tf_idf,17,9,pubmed_33735617,0.13947683572769165
lexical_tf_idf,17,10,pubmed_41252418,0.13615143299102783
lexical_tf_idf,18,1,pubmed_30918265,0.25615522265434265
lexical_tf_idf,18,2,crossref_10.1007_978-3-662-44185-5_101078,0.23614530265331268
lexical_tf_idf,18,3,arxiv_2604.21780v1,0.2194807231426239
lexical_tf_idf,18,4,crossref_10.1103_physrevresearch.3.023038,0.20668551325798035
lexical_tf_idf,18,5,crossref_10.1109_qce60285.2024.00152,0.20081795752048492
lexical_tf_idf,18,6,crossref_10.1109_tpami.2008.301,0.18873819708824158
lexical_tf_idf,18,7,crossref_10.1109_cvpr.2004.1315106,0.18873819708824158
lexical_tf_idf,18,8,crossref_10.1215_ijm_1256050659,0.1872546523809433
lexical_tf_idf,18,9,crossref_10.26226_m.6275705f66d5dcf63a31175b,0.1864454448223114
lexical_tf_idf,18,10,crossref_10.1007_bf00971052,0.18297038972377777
lexical_tf_idf,19,1,pubmed_4402122,0.33688923716545105
lexical_tf_idf,19,2,pubmed_37308530,0.21137510240077972
lexical_tf_idf,19,3,pubmed_38151331,0.20116710662841797
lexical_tf_idf,19,4,crossref_10.1016_0002-9149(65)90715-0,0.18083371222019196
lexical_tf_idf,19,5,pubmed_6988085,0.16111604869365692
lexical_tf_idf,19,6,pubmed_4138790,0.15414510667324066
lexical_tf_idf,19,7,pubmed_4613212,0.15414510667324066
lexical_tf_idf,19,8,crossref_10.1007_springerreference_118610,0.1505005955696106
lexical_tf_idf,19,9,crossref_10.1007_978-3-540-29678-2_5062,0.1505005955696106
lexical_tf_idf,19,10,crossref_10.1002_9780470715352.ch5,0.14867980778217316
lexical_tf_idf,20,1,pubmed_33540402,0.23908543586730957
lexical_tf_idf,20,2,arxiv_2601.11329v1,0.2187543660402298
lexical_tf_idf,20,3,arxiv_2005.11364v1,0.21019232273101807
lexical_tf_idf,20,4,pubmed_32070715,0.19781257212162018
lexical_tf_idf,20,5,arxiv_2605.03971v1,0.16878126561641693
lexical_tf_idf,20,6,arxiv_2601.11429v1,0.14278684556484222
lexical_tf_idf,20,7,arxiv_2605.18163v1,0.12502998113632202
lexical_tf_idf,20,8,pubmed_30609273,0.12285607308149338
lexical_tf_idf,20,9,arxiv_2605.08031v1,0.1208924725651741
lexical_tf_idf,20,10,74c8ee55-4eb4-467e-8cb6-7dd94791c824,0.10873091220855713
lexical_tf_idf,21,1,arxiv_2604.28176v1,0.22906485199928284
lexical_tf_idf,21,2,biorxiv_10.1101_2025.07.03.661972,0.20873796939849854
lexical_tf_idf,21,3,crossref_10.1088_1751-8121_ad075f_v1_review1,0.20605510473251343
lexical_tf_idf,21,4,crossref_10.1088_1751-8121_ad075f_v2_review1,0.20605510473251343
lexical_tf_idf,21,5,crossref_10.1088_1751-8121_ad075f_v1_review2,0.20605510473251343
lexical_tf_idf,21,6,crossref_10.1088_1475-7516_2016_11_028,0.1939311921596527
lexical_tf_idf,21,7,arxiv_1905.03421v3,0.16854228079319
lexical_tf_idf,21,8,arxiv_1102.2898v1,0.16376638412475586
lexical_tf_idf,21,9,arxiv_2008.04203v1,0.1600448340177536
lexical_tf_idf,21,10,arxiv_1906.01119v1,0.15964022278785706
lexical_tf_idf,22,1,arxiv_2605.13642v1,0.2810879349708557
lexical_tf_idf,22,2,pubmed_30918265,0.26488834619522095
lexical_tf_idf,22,3,arxiv_2604.23849v1,0.23003003001213074
lexical_tf_idf,22,4,arxiv_2605.13746v1,0.22761160135269165
lexical_tf_idf,22,5,arxiv_2604.21959v1,0.22634252905845642
lexical_tf_idf,22,6,crossref_10.1103_physreva.9.355,0.21857966482639313
lexical_tf_idf,22,7,crossref_10.1103_physrevresearch.3.023038,0.213732048869133
lexical_tf_idf,22,8,5ee79734-c7ab-4e54-bcab-2573af8ba142,0.20887616276741028
lexical_tf_idf,22,9,crossref_10.1109_qce60285.2024.00152,0.20766444504261017
lexical_tf_idf,22,10,crossref_10.26226_m.6275705f66d5dcf63a31175b,0.19280193746089935
lexical_tf_idf,23,1,pubmed_14314577,0.2896774411201477
lexical_tf_idf,23,2,arxiv_2005.12974v1,0.27561160922050476
lexical_tf_idf,23,3,crossref_10.1007_s11042-021-11345-6,0.2363176941871643
lexical_tf_idf,23,4,arxiv_2012.14285v1,0.21255256235599518
lexical_tf_idf,23,5,pubmed_29421223,0.2027648240327835
lexical_tf_idf,23,6,arxiv_2601.11065v1,0.1992018073797226
lexical_tf_idf,23,7,pubmed_36448292,0.19882845878601074
lexical_tf_idf,23,8,arxiv_2601.11220v1,0.19422316551208496
lexical_tf_idf,23,9,arxiv_2601.07144v1,0.18726621568202972
lexical_tf_idf,23,10,arxiv_2605.20070v1,0.16635741293430328
lexical_tf_idf,24,1,pubmed_31570382,0.3212468922138214
lexical_tf_idf,24,2,pubmed_41052063,0.22177614271640778
lexical_tf_idf,24,3,arxiv_2605.22759v1,0.20905563235282898
lexical_tf_idf,24,4,medrxiv_10.64898_2026.01.02.25343276,0.18234214186668396
lexical_tf_idf,24,5,pubmed_40345710,0.17856371402740479
lexical_tf_idf,24,6,pubmed_36546280,0.17632757127285004
lexical_tf_idf,24,7,pubmed_36336922,0.17496562004089355
lexical_tf_idf,24,8,pubmed_36244198,0.1618300825357437
lexical_tf_idf,24,9,medrxiv_10.64898_2026.01.23.26344682,0.1605185717344284
lexical_tf_idf,24,10,pubmed_32577006,0.15961326658725739
lexical_tf_idf,25,1,crossref_10.1002_(sici)1521-3978(200005)48:5_7<497::aid-prop497>3.0.co;2-t,0.26840928196907043
lexical_tf_idf,25,2,crossref_10.1002_(sici)1521-3978(200005)48:5_7<497::aid-prop497>3.3.co;2-k,0.26840928196907043
lexical_tf_idf,25,3,crossref_10.26226_m.6275705f66d5dcf63a31175b,0.252621591091156
lexical_tf_idf,25,4,crossref_10.1103_physrevlett.131.110601,0.24420952796936035
lexical_tf_idf,25,5,f5a60174-479e-4ca7-afd1-2913c24b0ff5,0.23689304292201996
lexical_tf_idf,25,6,crossref_10.5040_9798400616693.ch-010,0.23684418201446533
lexical_tf_idf,25,7,crossref_10.1017_cbo9780511863011.012,0.23684418201446533
lexical_tf_idf,25,8,arxiv_2601.10885v1,0.22449705004692078
lexical_tf_idf,25,9,crossref_10.3934_dcds.2021053,0.20742718875408173
lexical_tf_idf,25,10,arxiv_2604.25840v1,0.1926494836807251
lexical_tf_idf,26,1,crossref_10.1016_s0026-0576(03)90190-5,0.2739664614200592
lexical_tf_idf,26,2,pubmed_31618692,0.18688729405403137
lexical_tf_idf,26,3,crossref_10.1016_s0006-291x(67)80003-2,0.16626667976379395
lexical_tf_idf,26,4,pubmed_41048210,0.16033069789409637
lexical_tf_idf,26,5,pubmed_32413272,0.14735238254070282
lexical_tf_idf,26,6,pubmed_20807099,0.145243301987648
lexical_tf_idf,26,7,crossref_10.1016_j.bej.2023.109193,0.1359778642654419
lexical_tf_idf,26,8,82fc525a-a852-45b9-95be-3bb88c2e66c9,0.13136005401611328
lexical_tf_idf,26,9,pubmed_29301547,0.12488651275634766
lexical_tf_idf,26,10,pubmed_40414106,0.12480955570936203
lexical_tf_idf,27,1,crossref_10.4064_cm98-2-10,0.21328943967819214
lexical_tf_idf,27,2,arxiv_2605.13672v1,0.2121477723121643
lexical_tf_idf,27,3,arxiv_2605.15199v1,0.1970556229352951
lexical_tf_idf,27,4,arxiv_1809.08997v1,0.19631196558475494
lexical_tf_idf,27,5,arxiv_2605.15680v1,0.1798160970211029
lexical_tf_idf,27,6,arxiv_2601.11135v1,0.1773572862148285
lexical_tf_idf,27,7,crossref_10.1090_conm_761_15306,0.1701008528470993
lexical_tf_idf,27,8,pubmed_33858591,0.1697768270969391
lexical_tf_idf,27,9,crossref_10.1103_physrevlett.93.136602,0.16873332858085632
lexical_tf_idf,27,10,bbef2fb8-d7d6-4461-ac8f-c5a586392df1,0.1677086055278778
lexical_tf_idf,28,1,crossref_10.1016_s0026-0576(96)92736-1,0.28002989292144775
lexical_tf_idf,28,2,arxiv_2604.28176v1,0.2287365198135376
lexical_tf_idf,28,3,pubmed_2425384,0.20286118984222412
lexical_tf_idf,28,4,arxiv_1905.03421v3,0.16830070316791534
lexical_tf_idf,28,5,crossref_10.1007_978-3-031-50989-6_16,0.16281917691230774
lexical_tf_idf,28,6,arxiv_1906.01119v1,0.15941141545772552
lexical_tf_idf,28,7,pubmed_4108878,0.1554149091243744
lexical_tf_idf,28,8,crossref_10.1016_s0026-0576(99)80397-3,0.15427875518798828
lexical_tf_idf,28,9,crossref_10.1016_s0026-0576(98)80032-9,0.15427875518798828
lexical_tf_idf,28,10,pubmed_41318247,0.15113861858844757
lexical_tf_idf,29,1,arxiv_2601.11340v1,0.29474520683288574
lexical_tf_idf,29,2,crossref_10.1126_science.ns-15.371.177-a,0.24587368965148926
lexical_tf_idf,29,3,arxiv_2601.11252v1,0.22861835360527039
lexical_tf_idf,29,4,arxiv_2605.23897v1,0.1924917846918106
lexical_tf_idf,29,5,arxiv_2601.10987v1,0.19222865998744965
lexical_tf_idf,29,6,arxiv_2605.20177v1,0.1836901754140854
lexical_tf_idf,29,7,arxiv_2005.12737v1,0.18005375564098358
lexical_tf_idf,29,8,arxiv_2601.11038v1,0.17829927802085876
lexical_tf_idf,29,9,arxiv_2605.02819v1,0.17295953631401062
lexical_tf_idf,29,10,arxiv_2601.10949v1,0.16939446330070496
lexical_tf_idf,30,1,pubmed_26426283,0.2680618464946747
lexical_tf_idf,30,2,pubmed_41026600,0.2592093348503113
lexical_tf_idf,30,3,pubmed_30918265,0.23576320707798004
lexical_tf_idf,30,4,pubmed_29247883,0.23171772062778473
lexical_tf_idf,30,5,pubmed_36580464,0.19353854656219482
lexical_tf_idf,30,6,crossref_10.1103_physrevresearch.3.023038,0.19023168087005615
lexical_tf_idf,30,7,crossref_10.1109_qce60285.2024.00152,0.18483123183250427
lexical_tf_idf,30,8,crossref_10.26226_m.6275705f66d5dcf63a31175b,0.17160288989543915
lexical_tf_idf,30,9,arxiv_2605.26112v1,0.16624584794044495
lexical_tf_idf,30,10,crossref_10.1103_physrevlett.131.110601,0.1658886820077896
